In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	113856001	Transition1_Percussions-01	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Percussions\Transition1_Percussions-01_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Percussions\Legato\Transition1_Percussions-01		85509
	117457742	BlocEnd_Strings_Legato-27	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Strings\Legato\BlocEnd_Strings_Legato-27_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Strings\Legato\BlocEnd_Strings_Legato-27		1385313
	119539558	BlocTense_Strings_Staccato_Export-04	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Strings\Staccato\BlocTense_Strings_Staccato_Export-04_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Strings\Staccato\BlocTense_Strings_Staccato_Export-04		118328
	131465854	Transition1_Brass-28	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Brass\Transition1_Brass-28_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Brass\Pizzicato\Transition1_Brass-28		50556
	133571121	Transition1_Percussions-30	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Percussions\Transition1_Percussions-30_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Percussions\Legato\Transition1_Percussions-30		149339
	138160215	BlocTense_Strings_Pizzicato_Export-15	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Strings\Pizzicato\BlocTense_Strings_Pizzicato_Export-15_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Strings\Pizzicato\BlocTense_Strings_Pizzicato_Export-15		115877
	138992054	Music_Sample_BlocTense_Strings_Legato-06	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Strings\Legato\Music_Sample_BlocTense_Strings_Legato-06_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Strings\Legato\Music_Sample_BlocTense_Strings_Legato-06		530728
	140959123	BlocEnd_Strings_Legato-02	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Strings\Legato\BlocEnd_Strings_Legato-02_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Strings\Legato\BlocEnd_Strings_Legato-02		389946
	141311314	BlocTense_Strings_Staccato_Export-13	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Strings\Staccato\BlocTense_Strings_Staccato_Export-13_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Strings\Staccato\BlocTense_Strings_Staccato_Export-13		114354
	148127780	Music_Sample_BlocTense_Strings_Legato-15	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Strings\Legato\Music_Sample_BlocTense_Strings_Legato-15_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Strings\Legato\Music_Sample_BlocTense_Strings_Legato-15		536300
	150237399	Music_Sample_BlocTense_Brass_Legato-09	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Brass\Music_Sample_BlocTense_Brass_Legato-09_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Brass\Legato\Music_Sample_BlocTense_Brass_Legato-09		112039
	155942407	Transition1_Strings_Staccato-20	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Strings\Staccato\Transition1_Strings_Staccato-20_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Strings\Staccato\Transition1_Strings_Staccato-20		76060
	160584997	Music_Sample_BlocTense_Woods_Legato-08	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Woods\Legato\Music_Sample_BlocTense_Woods_Legato-08_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Woods\Legato\Music_Sample_BlocTense_Woods_Legato-08		105164
	166485314	BlocEnd_Strings_Staccato_Export-03	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Strings\Staccato\BlocEnd_Strings_Staccato_Export-03_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Strings\Staccato\BlocEnd_Strings_Staccato_Export-03		136288
	169127811	Transition1_Strings_Staccato-22	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Strings\Staccato\Transition1_Strings_Staccato-22_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Strings\Staccato\Transition1_Strings_Staccato-22		70964
	172910448	BlocEnd_Strings_Legato-23	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Strings\Legato\BlocEnd_Strings_Legato-23_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Strings\Legato\BlocEnd_Strings_Legato-23		227946
	173057374	BlocEnd_Strings_Legato-15	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Strings\Legato\BlocEnd_Strings_Legato-15_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Strings\Legato\BlocEnd_Strings_Legato-15		218987
	173219240	StringsLegatoTransitionfinal-12	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Strings\Legato\StringsLegatoTransitionfinal-12_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Strings\Legato\StringsLegatoTransitionfinal-12		143176
	174100893	BlocEnd_Brass_Legato_F-12	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Brass\Legato\BlocEnd_Brass_Legato_F-12_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Brass\Legato\BlocEnd_Brass_Legato_F-12		365594
	176756995	BlocEnd_Strings_Pizzicato_Export-02	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_End\Strings\Pizzicato\BlocEnd_Strings_Pizzicato_Export-02_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocEnd_A\Strings\Pizzicato\BlocEnd_Strings_Pizzicato_Export-02		134703
	181606421	BlocTense_Strings_Staccato_Export-02	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\BlocA_Tense\Strings\Staccato\BlocTense_Strings_Staccato_Export-02_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\BlocTense_A\Strings\Staccato\BlocTense_Strings_Staccato_Export-02		112897
	183994206	Transition1_Percussions-08	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Percussions\Transition1_Percussions-08_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Percussions\Legato\Transition1_Percussions-08		93311
	203004432	Transition1_Woods-09	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Woods\Transition1_Woods-09_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Woods\Pizzicato\Transition1_Woods-09		84372
	204569312	Transition1_Strings_Staccato-07	C:\Users\Terry\Documents\MONSTRONOME\Monstronome_WwiseProject\trunk\Monstronome\.cache\Android\SFX\Instruments\Transition1\Strings\Staccato\Transition1_Strings_Staccato-07_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Base_Orchestral\Transitions\Strings\Staccato\Transition1_Strings_Staccato-07		73024
